,timestamp,signal,price,sl,tp,rr,thr_rr_adx_p40,thr_rr_adx_p60,thr_rr_bbw_p40,thr_rr_bbw_p50,thr_rr_dir_p30,thr_rr_dir_p70,entry_kind,stop_dist,outcome,close_ts,quality,entry_hour,entry_dow,trend_entry,rsi_entry,ma20_slope3_entry,roc3_entry,vwap_prox_entry,dir_r2_abs_entry,flip_rate24_entry,trend_flip_during,bars_trend,bars_chop,bars_neutral,mfe_R,mae_R,regime_entry,ADX_entry,ATR_rel_entry,VOL_mult_entry,MA_gap_pct_entry,bb_pctb_entry,bb_bw_entry,bb_mid_slope_entry,rsi_bin,bbpos_bin,bbbw_bin,atrrel_bin,vwap_side,vwap_dev_bps,rr_bucket,be_stop_activated,cohort_id,pause_state_open,qty,locked_margin,usd,risk_scale,exit_kind,fee,pnl,balance_after,probe_after_streak,skipped,governance_skip,hour_utc,dow
0,2024-01-05T19:00:00.000Z,SELL,98.16,97.91929166666667,94.06795833333334,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.24070833333333042,TP,2024-01-06T06:00:00.000Z,2,19,4,0,76.04856512141271,-0.4380999999999915,0.0003062787136294265,1.4131510384519492,0.6644482689070641,0,1,24,18,2,1.0107668339968838,0.9962264150943466,trend,67.76894592704613,1.2791081801813262,0.576215158212695,-0.018805970149253674,0.48039588738636413,0.044849322682809,,rsi_>=70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-152.03044554743164,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",20.772000000000002,27.186393600000002,5,1,limit_maker_tp,0,85.16519999999988,1080.1976677954392,,,,19,4
1,2024-01-05T19:15:00.000Z,SELL,98.11,100.50941666666665,94.03099166666668,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,2.399416666666653,SL,2024-01-05T22:15:00.000Z,2,19,4,0,78.69764397905733,-0.359800000000007,0.010118130457113406,1.106131051842391,0.6696631828346878,0,0,12,0,0,0.18046052860069903,0.8135310665786838,trend,68.82618073051003,1.2724309427912048,0.4047707621608623,-0.019637374974484593,0.5223132123874605,0.03678261848996341,,rsi_>=70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-155.52946307409402,rr_1.6_2.2,false,1,"{""BUY"":false,""SELL"":false,""micro"":false}",2.027,2.651586266666667,4.8640680320000005,1,market_taker_stop,0.0733547330897295,-4.967532204560552,995.0324677954394,,,,19,4
2,2024-01-05T19:30:00.000Z,SELL,98.51,98.25844625,94.23358625000002,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.25155374999999935,TP,2024-01-06T06:00:00.000Z,1,19,4,0,47.98456260720395,-0.31964999999999577,-0.0018478061130734469,1.5460707646588936,0.6769789404120098,0,1,22,18,2,1.1063241951272873,0.814140119159427,trend,70.25197719399962,1.2669702800300005,0.4763009270835355,-0.01992891645904308,0.6804973997617548,0.03003083615579996,,rsi_40_50,bbpos_60_80,bbbw_thick,atr_high,vwap_below,-113.69042752931571,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",19.283,25.32757773333334,4.850810100666667,1,limit_maker_tp,0,82.53124000000003,1162.7289077954392,,,,19,4
3,2024-01-05T20:00:00.000Z,SELL,98.34,98.09960000000001,94.2532,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.24039999999999395,TP,2024-01-06T06:00:00.000Z,3,20,4,0,50.21382751247327,-0.07710000000001571,-0.0037931560482025173,1.3604953090825467,0.7065268945416221,0,1,20,18,2,1.086938435940102,0.9226289517470916,trend,68.14378023242209,1.2626934659289848,0.5530577388350574,-0.01955253215475016,0.7062538263858336,0.024723643886002813,,rsi_50_60,bbpos_60_80,bbbw_thick,atr_high,vwap_below,-126.52086670569525,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",19.651,25.7663912,4.724172212,1,limit_maker_tp,0,80.37259000000006,1243.1014977954392,,,,20,4
4,2024-01-05T20:15:00.000Z,SELL,98.28,98.03918333333334,94.18611666666668,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.24081666666666024,TP,2024-01-06T06:00:00.000Z,2,20,4,0,70.31657355679715,0.008449999999996294,0.006832152025610494,0.9727407063446539,0.720367111223816,0,1,19,18,2,1.0601425704200995,0.9459478164578908,trend,65.72164718385861,1.2601945456400774,0.9946028586242716,-0.018533819236030508,0.597294507860716,0.024636180302276888,,rsi_>=70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-131.1064726765494,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",19.082,25.0050528,4.595340256,1,limit_maker_tp,0,78.2361999999999,1321.337697795439,,,,20,4
5,2024-01-05T20:45:00.000Z,SELL,98.3712261,98.14356776666666,94.50103443333334,1.7,15,20,0.006,0.008,0.05,0.2,market_taker_fallback,0.22765833333333774,TP,2024-01-06T06:00:00.000Z,1,20,4,0,66.19508562918824,0.05890000000000839,0.009064739388742415,0.6675335543302282,0.7237473133021062,0,1,17,18,2,1.1614888246275497,0.9605507815073802,trend,57.665261079248026,1.1796186220755644,0.5178509262947579,-0.017225770365097114,0.7455946865415066,0.02485752546933822,,rsi_60_70,bbpos_60_80,bbbw_thick,atr_high,vwap_below,-119.88080879255699,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",19.636,25.754898609328,4.470314992,1,limit_maker_tp,0.695382262451856,75.32001343714816,1396.6577112325872,,,,20,4
6,2024-01-05T20:45:00.000Z,SELL,98.5,98.27234166666666,94.62980833333334,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.22765833333333774,TP,2024-01-06T06:00:00.000Z,1,20,4,0,66.19508562918824,0.05890000000000839,0.009064739388742415,0.6675335543302282,0.7237473133021062,0,1,17,18,2,1.2180533694498341,0.9039862366850957,trend,57.665261079248026,1.1796186220755644,0.5178509262947579,-0.017225770365097114,0.7455946865415066,0.02485752546933822,,rsi_60_70,bbpos_60_80,bbbw_thick,atr_high,vwap_below,-106.94713366052959,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",19.07,25.045266666666667,4.341540498953361,1,limit_maker_tp,0,73.99159999999992,1470.649311232587,,,,20,4
7,2024-01-06T09:30:00.000Z,SELL,95.29265715999999,95.06433215999999,91.41113216,1.7,15,20,0.006,0.008,0.05,0.2,market_taker_fallback,0.2283249999999981,BE,2024-01-06T14:15:00.000Z,2,9,5,0,68.80354505169896,-0.49270000000001346,0.012116522144719921,1.491577128312187,0.4527240336302301,0,0,8,2,9,1.058428625862252,0.19285791744224853,trend,79.14948352650529,1.258404982363315,0.4387165842271445,-0.025861511489969315,0.5496569872099073,0.07504327050688853,,rsi_60_70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-191.3953524079724,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",32.205,40.91866698450399,7.353246556162936,1,market_taker_stop,2.207126186306345,4.686848416111275,1475.3361596486984,,,,9,5
8,2024-01-06T10:00:00.000Z,SELL,95.62061124,95.39528624,91.79008624000001,1.7,15,20,0.006,0.008,0.05,0.2,market_taker_fallback,0.225324999999998,BE,2024-01-06T14:15:00.000Z,1,10,5,0,68.0415944540728,-0.4031999999999982,-0.0023515332206557327,1.8592881468303966,0.4995788206312956,0,0,6,2,9,1.2180677865305671,0,trend,71.24995791482857,1.2366282340350592,0.29064014794499815,-0.027204970894928494,0.6611896626901007,0.058849887293834564,,rsi_60_70,bbpos_60_80,bbbw_thick,atr_high,vwap_below,-156.023612722091,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",31.725,40.44751855452,7.148653221240416,1,market_taker_stop,2.181755991553702,4.5127173150514714,1479.84887696375,,,,10,5
9,2024-01-06T10:15:00.000Z,SELL,95.05669019999999,94.83045686666665,91.21072353333332,1.7,15,20,0.006,0.008,0.05,0.2,market_taker_fallback,0.22623333333334017,BE,2024-01-07T00:30:00.000Z,1,10,5,0,48.70967741935498,-0.374849999999995,-0.008316138965405284,2.1289549879646157,0.5256405631094624,0,1,12,26,19,1.2277988212759674,0.9818667157801749,trend,66.29145601550672,1.238039384865711,0.201984203596776,-0.02775741058369205,0.6071410934432282,0.052627943277703024,,rsi_40_50,bbpos_60_80,bbbw_thick,atr_high,vwap_below,-212.63159289407494,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",30.704,38.914941545344,6.946415628467816,1,market_taker_stop,2.099063417287348,4.410453697234068,1484.259330660984,,,,10,5
