,timestamp,signal,price,sl,tp,rr,thr_rr_adx_p40,thr_rr_adx_p60,thr_rr_bbw_p40,thr_rr_bbw_p50,thr_rr_dir_p30,thr_rr_dir_p70,entry_kind,stop_dist,outcome,close_ts,quality,entry_hour,entry_dow,trend_entry,rsi_entry,ma20_slope3_entry,roc3_entry,vwap_prox_entry,dir_r2_abs_entry,flip_rate24_entry,trend_flip_during,bars_trend,bars_chop,bars_neutral,mfe_R,mae_R,regime_entry,ADX_entry,ATR_rel_entry,VOL_mult_entry,MA_gap_pct_entry,bb_pctb_entry,bb_bw_entry,bb_mid_slope_entry,rsi_bin,bbpos_bin,bbbw_bin,atrrel_bin,vwap_side,vwap_dev_bps,rr_bucket,be_stop_activated,cohort_id,pause_state_open,qty,locked_margin,usd,risk_scale,exit_kind,fee,pnl,balance_after,probe_after_streak,skipped,governance_skip,hour_utc,dow
0,2024-01-05T19:00:00.000Z,SELL,98.16,97.91929166666667,94.06795833333334,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.24070833333333042,TP,2024-01-06T06:00:00.000Z,2,19,4,0,76.04856512141271,-0.4380999999999915,0.0003062787136294265,1.4131510384519492,0.6644482689070641,0,1,24,18,2,1.0107668339968838,0.9962264150943466,trend,67.76894592704613,1.2791081801813262,0.576215158212695,-0.018805970149253674,0.48039588738636413,0.044849322682809,,rsi_>=70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-152.03044554743164,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",124.632,163.1183616,30,1,limit_maker_tp,0,510.9911999999993,1485.349715315087,,,,19,4
1,2024-01-05T19:15:00.000Z,SELL,98.11,100.50941666666665,94.03099166666668,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,2.399416666666653,SL,2024-01-05T22:15:00.000Z,2,19,4,0,78.69764397905733,-0.359800000000007,0.010118130457113406,1.106131051842391,0.6696631828346878,0,0,12,0,0,0.18046052860069903,0.8135310665786838,trend,68.82618073051003,1.2724309427912048,0.4047707621608623,-0.019637374974484593,0.5223132123874605,0.03678261848996341,,rsi_>=70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-155.52946307409402,rr_1.6_2.2,false,1,"{""BUY"":false,""SELL"":false,""micro"":false}",10.463000000000001,13.686999066666667,25.106449152,1,market_taker_stop,0.3786435975914355,-25.64148468491221,974.3585153150877,,,,19,4
2,2024-01-05T19:30:00.000Z,SELL,98.51,98.25844625,94.23358625000002,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.25155374999999935,TP,2024-01-06T06:00:00.000Z,1,19,4,0,47.98456260720395,-0.31964999999999577,-0.0018478061130734469,1.5460707646588936,0.6769789404120098,0,1,22,18,2,1.1063241951272873,0.814140119159427,trend,70.25197719399962,1.2669702800300005,0.4763009270835355,-0.01992891645904308,0.6804973997617548,0.03003083615579996,,rsi_40_50,bbpos_60_80,bbbw_thick,atr_high,vwap_below,-113.69042752931571,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",98.173,128.94696306666668,24.69583918,1,limit_maker_tp,0,420.18044000000015,1905.530155315087,,,,19,4
3,2024-01-05T20:00:00.000Z,SELL,98.34,98.09960000000001,94.2532,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.24039999999999395,TP,2024-01-06T06:00:00.000Z,3,20,4,0,50.21382751247327,-0.07710000000001571,-0.0037931560482025173,1.3604953090825467,0.7065268945416221,0,1,20,18,2,1.086938435940102,0.9226289517470916,trend,68.14378023242209,1.2626934659289848,0.5530577388350574,-0.01955253215475016,0.7062538263858336,0.024723643886002813,,rsi_50_60,bbpos_60_80,bbbw_thick,atr_high,vwap_below,-126.52086670569525,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",86.636,113.59712319999998,20.827430288,1,limit_maker_tp,0,354.34124000000025,2259.8713953150873,,,,20,4
4,2024-01-05T20:15:00.000Z,SELL,98.28,98.03918333333334,94.18611666666668,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.24081666666666024,TP,2024-01-06T06:00:00.000Z,2,20,4,0,70.31657355679715,0.008449999999996294,0.006832152025610494,0.9727407063446539,0.720367111223816,0,1,19,18,2,1.0601425704200995,0.9459478164578908,trend,65.72164718385861,1.2601945456400774,0.9946028586242716,-0.018533819236030508,0.597294507860716,0.024636180302276888,,rsi_>=70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-131.1064726765494,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",72.33500000000001,94.78778400000002,17.419516591999997,1,limit_maker_tp,0,296.5734999999996,2556.444895315087,,,,20,4
5,2024-01-05T20:45:00.000Z,SELL,98.5,98.27234166666666,94.62980833333334,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.22765833333333774,TP,2024-01-06T06:00:00.000Z,1,20,4,0,66.19508562918824,0.05890000000000839,0.009064739388742415,0.6675335543302282,0.7237473133021062,0,1,17,18,2,1.2180533694498341,0.9039862366850957,trend,57.665261079248026,1.1796186220755644,0.5178509262947579,-0.017225770365097114,0.7455946865415066,0.02485752546933822,,rsi_60_70,bbpos_60_80,bbbw_thick,atr_high,vwap_below,-106.94713366052959,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",64.025,84.08616666666667,14.575883071999998,1,limit_maker_tp,0,248.41699999999972,2804.8618953150867,,,,20,4
6,2024-01-07T00:15:00.000Z,SELL,93.99,95.61294999999998,91.230985,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,1.6229499999999888,SL,2024-01-07T00:45:00.000Z,2,0,6,0,53.97350993377468,-0.37155000000001337,0.011373051141071011,0.38512305599399194,0.07264806621910558,0.041666666666666664,0,2,0,0,0,0.6574447764872673,trend,58.43856955235799,0.9600980596163519,0.9539890589391433,-0.0072935633115152314,0.3664563775892946,0.03264968027929392,,rsi_50_60,bbpos_20_40,bbbw_thick,atr_high,vwap_above,30.570114928215865,rr_1.6_2.2,false,1,"{""BUY"":false,""SELL"":false,""micro"":false}",51.847,64.97466039999999,84.14585685945259,1,market_taker_stop,1.7848757539234072,-86.67355109672086,2718.1883442183657,,,,0,6
7,2024-01-07T00:30:00.000Z,SELL,94.14,95.73468749999999,91.42903125000001,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,1.594687499999992,SL,2024-01-07T00:45:00.000Z,3,0,6,0,65.47823105930752,-0.23905000000000598,0.014498659517426349,0.5372174630180127,0.07978963267274582,0.041666666666666664,0,1,0,0,0,0,trend,61.351690165939054,0.9516623413243361,0.34458153769031125,-0.008051831992850879,0.4515888641379991,0.028989334977620317,,rsi_60_70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-4.883128158224064,rr_1.6_2.2,false,1,"{""BUY"":false,""SELL"":false,""micro"":false}",51.544000000000004,64.6980288,82.19661704745259,1,market_taker_stop,1.7767040093315554,-84.71345881920658,2633.474885399159,,,,0,6
8,2024-01-07T00:45:00.000Z,SELL,94.85000000000001,94.695125,92.21712500000001,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.1548750000000041,TP,2024-01-07T03:00:00.000Z,1,0,6,0,80.3373615307149,-0.06240000000001089,0.022141440846001226,1.6004782889428326,0.07235680594262184,0.041666666666666664,0,5,2,2,1.4553672316384239,0.940112994350277,trend,61.505985680332905,0.9768088702759965,1.897586996743223,-0.008352783239255087,0.6957956312485587,0.027407496735346096,,rsi_>=70,bbpos_60_80,bbbw_thick,atr_high,vwap_above,29.64932426640966,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",510.116,645.1267013333334,79.00424656197477,1,limit_maker_tp,0,1346.7062400000002,3980.181125399159,,,,0,6
9,2024-01-08T21:30:00.000Z,BUY,97,97.208225,100.53982500000001,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.20822499999999877,TP,2024-01-09T04:15:00.000Z,1,21,0,1,25.7638315441785,0.3291500000000127,-0.008131413473158156,4.06540966471053,0.9018920335418958,0,1,5,20,2,1.355264737663586,0.7828070596710265,trend,56.349848272997306,1.0564023384850585,0.20809671649578332,0.027801886889513003,0.5092157373658387,0.06736027901318405,,rsi_<30,bbpos_40_60,bbbw_thick,atr_high,vwap_above,481.88204493786225,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",573.444,741.65424,119.40543376197476,1,limit_maker_tp,0,2029.9917600000035,5910.757999707825,,,,21,0
10,2024-01-08T23:30:00.000Z,BUY,97.96000000000001,95.85900000000001,101.5317,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,2.100999999999999,SL,2024-01-09T00:45:00.000Z,1,23,0,1,45.73524915927855,0.13070000000000448,0.00009216873022221961,4.701407196812589,0.8624615850971071,0,0,0,5,0,0.4512137077582077,0.39790575916231014,neutral,31.38124730232097,1.0326920855612336,0.49767606953358384,0.023715829754320246,0.5976771803640446,0.03319379500396012,,rsi_40_50,bbpos_40_60,bbbw_thick,atr_high,vwap_above,569.2385142817981,rr_1.6_2.2,false,1,"{""BUY"":false,""SELL"":false,""micro"":false}",46.242000000000004,60.39821760000002,97.15580656197477,1,market_taker_stop,1.5955369096385885,-99.41488569133854,3880.7662397078207,,,,23,0
11,2024-01-09T07:00:00.000Z,BUY,101.34,98.93625,105.42637500000001,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,2.4037500000000023,SL,2024-01-09T13:00:00.000Z,1,7,1,1,25.751072961373282,0.707650000000001,-0.010240635464527581,1.4043262803944991,0.6766661298744268,0.041666666666666664,1,9,0,15,0.5674466978679098,0.7247009880395223,trend,61.179158957759306,1.0914915499747624,0.6439197430735689,0.01672907586505449,0.6207150321774801,0.08261138248481767,,rsi_<30,bbpos_60_80,bbbw_thick,atr_high,vwap_above,127.48194730560826,rr_1.6_2.2,false,1,"{""BUY"":false,""SELL"":false,""micro"":false}",73.769,99.67667280000002,177.32273999123473,1,market_taker_stop,2.627040046325783,-181.04403803026335,5729.713961677561,,,,7,1
12,2024-01-09T16:30:00.000Z,SELL,100.91,100.6371,96.8165,1.5,15,20,0.006,0.008,0.05,0.2,limit_maker,0.2728999999999928,TP,2024-01-09T21:00:00.000Z,1,16,1,0,50.81018518518515,-0.1547999999999945,-0.003358513882521841,0.21583256049942798,0.09690928310534493,0.16666666666666666,0,0,17,1,1.3730304140710898,0.19824111396115698,trend,37.821637622537295,1.1998311706963898,0.5234861248094359,-0.005893384509829283,0.4850994441417986,0.03748311895137778,,rsi_50_60,bbpos_40_60,bbbw_thick,atr_high,vwap_above,60.52186463361921,rr_1.2_1.6,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",629.869,847.4677438666666,171.89141885032683,1,limit_maker_tp,0,2582.4628999999964,8312.176861677557,,,,16,1
13,2024-01-11T01:15:00.000Z,BUY,100.41,100.80865,107.18705,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.3986500000000035,TP,2024-01-11T12:45:00.000Z,2,1,3,1,21.547527542915603,0.7709499999999991,0.0068195226334155645,0.07823331275324946,0.3489978102172806,0.08333333333333333,1,34,0,12,1.2512228772105858,0.6296249843220848,trend,48.59857988569356,1.50966046367196,0.9062641972540667,0.030061505137020394,0.5447018395148875,0.12466612050731785,,rsi_<30,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-42.99104175763826,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",625.524,837.4515312,249.3653058503267,1,limit_maker_tp,0,4241.052720000001,12553.229581677559,,,,1,3
14,2024-01-11T01:30:00.000Z,BUY,100.37,100.76506666666667,107.08613333333334,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.3950666666666649,TP,2024-01-11T12:45:00.000Z,1,1,3,1,36.174142480211025,0.836749999999995,0.004146784258092673,0.1891412083433374,0.3860827994288672,0.041666666666666664,1,33,0,12,1.2726965912926067,0.6252109348633139,trend,50.89650946183777,1.4699598960907518,0.5068108693934228,0.0320088589617536,0.5261020106716588,0.11353141843934313,,rsi_30_40,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-47.20668497772793,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",567.604,759.6055130666668,224.2417599143267,1,limit_maker_tp,0,3814.29888,16367.528461677559,,,,1,3
15,2024-01-11T19:00:00.000Z,SELL,101,100.65779166666667,95.18245833333333,1.7,15,20,0.006,0.008,0.05,0.2,limit_maker,0.3422083333333319,TP,2024-01-12T15:45:00.000Z,1,19,3,0,56.388526727509706,-0.7107499999999902,0.005279968060684759,0.6883918098636379,0.07166753358220485,0.041666666666666664,1,16,59,8,1.6086691830025557,0.4134908072567899,trend,62.4187246383172,1.4443680023861178,0.5432612670478058,-0.002318345966109692,0.40346514307028103,0.10790469609016089,,rsi_50_60,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-88.62534947693231,rr_1.6_2.2,true,1,"{""BUY"":false,""SELL"":false,""micro"":false}",1434.874,1932.2969866666667,491.02585385032677,1,limit_maker_tp,0,8350.96667999999,24718.49514167755,,,,19,3
